concept:name,case:concept:name,case:AMOUNT_REQ,StartTime,StartRes,CompleteTime,CompleteRes,Duration,activity_pre,activity,activity_verb,activity_dec,pre_activity,rank_result,result,TimeDiff
A_SUBMITTED,185548,20000,2011-11-15 13:42:45,112,2011-11-15 13:42:45,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,cancel,0.0
A_PREACCEPTED,185548,20000,2011-11-15 13:43:31,112,2011-11-15 13:43:31,112,0.0,a,accept_pre,accept,pre,a_accept_pre,6,cancel,46.0
A_ACCEPTED,185548,20000,2011-11-15 18:43:34,10880,2011-11-15 18:43:34,10880,0.0,a,accept,accept,<NO_DESC>,a_accept,5,cancel,18003.0
A_FINALIZED,185548,20000,2011-11-15 18:45:18,10880,2011-11-15 18:45:18,10880,0.0,a,finalize,finalize,<NO_DESC>,a_finalize,4,cancel,104.0
A_CANCELLED,185548,20000,2012-01-17 11:25:56,10910,2012-01-17 11:25:56,10910,0.0,a,cancel,cancel,<NO_DESC>,a_cancel,2,cancel,5416838.0
A_SUBMITTED,185554,16000,2011-11-15 13:46:10,112,2011-11-15 13:46:10,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,cancel,0.0
A_PARTLYSUBMITTED,185554,16000,2011-11-15 13:46:11,112,2011-11-15 13:46:11,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,cancel,1.0
A_PREACCEPTED,185554,16000,2011-11-15 13:47:06,112,2011-11-15 13:47:06,112,0.0,a,accept_pre,accept,pre,a_accept_pre,6,cancel,55.0
A_ACCEPTED,185554,16000,2011-11-15 14:59:15,10929,2011-11-15 14:59:15,10929,0.0,a,accept,accept,<NO_DESC>,a_accept,5,cancel,4329.0
A_FINALIZED,185554,16000,2011-11-15 15:03:19,10929,2011-11-15 15:03:19,10929,0.0,a,finalize,finalize,<NO_DESC>,a_finalize,4,cancel,244.0
A_CANCELLED,185554,16000,2011-11-28 14:52:35,10861,2011-11-28 14:52:35,10861,0.0,a,cancel,cancel,<NO_DESC>,a_cancel,2,cancel,1122556.0
A_SUBMITTED,185563,12000,2011-11-15 13:56:41,112,2011-11-15 13:56:41,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,cancel,0.0
A_PARTLYSUBMITTED,185563,12000,2011-11-15 13:56:42,112,2011-11-15 13:56:42,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,cancel,1.0
A_PREACCEPTED,185563,12000,2011-11-15 13:59:18,10910,2011-11-15 13:59:18,10910,0.0,a,accept_pre,accept,pre,a_accept_pre,6,cancel,156.0
A_ACCEPTED,185563,12000,2011-11-15 14:01:45,10910,2011-11-15 14:01:45,10910,0.0,a,accept,accept,<NO_DESC>,a_accept,5,cancel,147.0
A_FINALIZED,185563,12000,2011-11-15 14:02:29,10910,2011-11-15 14:02:29,10910,0.0,a,finalize,finalize,<NO_DESC>,a_finalize,4,cancel,44.0
A_CANCELLED,185563,12000,2011-12-10 15:02:31,10862,2011-12-10 15:02:31,10862,0.0,a,cancel,cancel,<NO_DESC>,a_cancel,2,cancel,2163602.0
A_SUBMITTED,185569,5500,2011-11-15 14:00:07,112,2011-11-15 14:00:07,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,cancel,0.0
A_PARTLYSUBMITTED,185569,5500,2011-11-15 14:00:08,112,2011-11-15 14:00:08,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,cancel,1.0
A_PREACCEPTED,185569,5500,2011-11-15 14:00:47,112,2011-11-15 14:00:47,112,0.0,a,accept_pre,accept,pre,a_accept_pre,6,cancel,39.0
A_CANCELLED,185569,5500,2011-12-16 09:15:07,112,2011-12-16 09:15:07,112,0.0,a,cancel,cancel,<NO_DESC>,a_cancel,2,cancel,2661260.0
A_SUBMITTED,185584,13250,2011-11-15 14:27:35,112,2011-11-15 14:27:35,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,cancel,0.0
A_PARTLYSUBMITTED,185584,13250,2011-11-15 14:27:36,112,2011-11-15 14:27:36,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,cancel,1.0
A_PREACCEPTED,185584,13250,2011-11-15 14:42:39,10910,2011-11-15 14:42:39,10910,0.0,a,accept_pre,accept,pre,a_accept_pre,6,cancel,903.0
A_ACCEPTED,185584,13250,2011-11-15 15:14:48,11189,2011-11-15 15:14:48,11189,0.0,a,accept,accept,<NO_DESC>,a_accept,5,cancel,1929.0
A_FINALIZED,185584,13250,2011-11-15 15:18:10,11189,2011-11-15 15:18:10,11189,0.0,a,finalize,finalize,<NO_DESC>,a_finalize,4,cancel,202.0
A_CANCELLED,185584,13250,2011-11-28 15:40:05,10971,2011-11-28 15:40:05,10971,0.0,a,cancel,cancel,<NO_DESC>,a_cancel,2,cancel,1124515.0
A_PARTLYSUBMITTED,185587,9000,2011-11-15 14:33:47,112,2011-11-15 14:33:47,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,cancel,0.0
A_SUBMITTED,185587,9000,2011-11-15 14:33:47,112,2011-11-15 14:33:47,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,cancel,0.0
A_PREACCEPTED,185587,9000,2011-11-15 14:34:35,112,2011-11-15 14:34:35,112,0.0,a,accept_pre,accept,pre,a_accept_pre,6,cancel,48.0
A_CANCELLED,185587,9000,2011-12-16 09:15:09,112,2011-12-16 09:15:09,112,0.0,a,cancel,cancel,<NO_DESC>,a_cancel,2,cancel,2659234.0
A_SUBMITTED,185605,14000,2011-11-15 15:15:10,112,2011-11-15 15:15:10,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,cancel,0.0
A_PARTLYSUBMITTED,185605,14000,2011-11-15 15:15:11,112,2011-11-15 15:15:11,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,cancel,1.0
A_PREACCEPTED,185605,14000,2011-11-15 15:20:48,10910,2011-11-15 15:20:48,10910,0.0,a,accept_pre,accept,pre,a_accept_pre,6,cancel,337.0
A_ACCEPTED,185605,14000,2011-11-15 15:41:32,11189,2011-11-15 15:41:32,11189,0.0,a,accept,accept,<NO_DESC>,a_accept,5,cancel,1244.0
A_FINALIZED,185605,14000,2011-11-15 15:43:40,11189,2011-11-15 15:43:40,11189,0.0,a,finalize,finalize,<NO_DESC>,a_finalize,4,cancel,128.0
A_CANCELLED,185605,14000,2011-12-16 09:15:20,112,2011-12-16 09:15:20,112,0.0,a,cancel,cancel,<NO_DESC>,a_cancel,2,cancel,2655100.0
A_PARTLYSUBMITTED,185614,20000,2011-11-15 15:39:11,112,2011-11-15 15:39:11,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,cancel,0.0
A_SUBMITTED,185614,20000,2011-11-15 15:39:11,112,2011-11-15 15:39:11,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,cancel,0.0
A_PREACCEPTED,185614,20000,2011-11-15 15:40:03,112,2011-11-15 15:40:03,112,0.0,a,accept_pre,accept,pre,a_accept_pre,6,cancel,52.0
A_ACCEPTED,185614,20000,2011-11-15 16:01:49,10910,2011-11-15 16:01:49,10910,0.0,a,accept,accept,<NO_DESC>,a_accept,5,cancel,1306.0
A_FINALIZED,185614,20000,2011-11-15 16:06:53,10910,2011-11-15 16:06:53,10910,0.0,a,finalize,finalize,<NO_DESC>,a_finalize,4,cancel,304.0
A_CANCELLED,185614,20000,2011-11-21 20:36:36,11200,2011-11-21 20:36:36,11200,0.0,a,cancel,cancel,<NO_DESC>,a_cancel,2,cancel,534583.0
A_SUBMITTED,185620,8000,2011-11-15 16:21:24,112,2011-11-15 16:21:24,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,cancel,0.0
A_PARTLYSUBMITTED,185620,8000,2011-11-15 16:21:25,112,2011-11-15 16:21:25,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,cancel,1.0
A_PREACCEPTED,185620,8000,2011-11-15 16:22:22,112,2011-11-15 16:22:22,112,0.0,a,accept_pre,accept,pre,a_accept_pre,6,cancel,57.0
A_ACCEPTED,185620,8000,2011-11-15 16:29:56,10910,2011-11-15 16:29:56,10910,0.0,a,accept,accept,<NO_DESC>,a_accept,5,cancel,454.0
A_FINALIZED,185620,8000,2011-11-15 16:33:20,10910,2011-11-15 16:33:20,10910,0.0,a,finalize,finalize,<NO_DESC>,a_finalize,4,cancel,204.0
A_CANCELLED,185620,8000,2011-12-08 09:10:43,10138,2011-12-08 09:10:43,10138,0.0,a,cancel,cancel,<NO_DESC>,a_cancel,2,cancel,1960643.0
A_PARTLYSUBMITTED,185638,7500,2011-11-15 17:13:04,112,2011-11-15 17:13:04,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,cancel,0.0
A_SUBMITTED,185638,7500,2011-11-15 17:13:04,112,2011-11-15 17:13:04,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,cancel,0.0
A_PREACCEPTED,185638,7500,2011-11-15 17:13:57,112,2011-11-15 17:13:57,112,0.0,a,accept_pre,accept,pre,a_accept_pre,6,cancel,53.0
A_CANCELLED,185638,7500,2011-12-16 09:15:11,112,2011-12-16 09:15:11,112,0.0,a,cancel,cancel,<NO_DESC>,a_cancel,2,cancel,2649674.0
A_SUBMITTED,185644,15000,2011-11-15 18:04:32,112,2011-11-15 18:04:32,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,cancel,0.0
A_PARTLYSUBMITTED,185644,15000,2011-11-15 18:04:33,112,2011-11-15 18:04:33,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,cancel,1.0
A_PREACCEPTED,185644,15000,2011-11-15 19:08:59,10939,2011-11-15 19:08:59,10939,0.0,a,accept_pre,accept,pre,a_accept_pre,6,cancel,3866.0
A_ACCEPTED,185644,15000,2011-11-17 20:20:59,11180,2011-11-17 20:20:59,11180,0.0,a,accept,accept,<NO_DESC>,a_accept,5,cancel,177120.0
A_FINALIZED,185644,15000,2011-11-17 20:22:22,11180,2011-11-17 20:22:22,11180,0.0,a,finalize,finalize,<NO_DESC>,a_finalize,4,cancel,83.0
A_CANCELLED,185644,15000,2011-12-18 09:15:31,112,2011-12-18 09:15:31,112,0.0,a,cancel,cancel,<NO_DESC>,a_cancel,2,cancel,2638389.0
A_PARTLYSUBMITTED,185650,10000,2011-11-15 18:30:52,112,2011-11-15 18:30:52,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,cancel,0.0
A_SUBMITTED,185650,10000,2011-11-15 18:30:52,112,2011-11-15 18:30:52,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,cancel,0.0
A_PREACCEPTED,185650,10000,2011-11-15 19:09:51,10939,2011-11-15 19:09:51,10939,0.0,a,accept_pre,accept,pre,a_accept_pre,6,cancel,2339.0
A_ACCEPTED,185650,10000,2011-11-16 11:26:52,10863,2011-11-16 11:26:52,10863,0.0,a,accept,accept,<NO_DESC>,a_accept,5,cancel,58621.0
A_FINALIZED,185650,10000,2011-11-16 11:29:08,10863,2011-11-16 11:29:08,10863,0.0,a,finalize,finalize,<NO_DESC>,a_finalize,4,cancel,136.0
A_CANCELLED,185650,10000,2012-01-10 09:15:22,112,2012-01-10 09:15:22,112,0.0,a,cancel,cancel,<NO_DESC>,a_cancel,2,cancel,4743974.0
A_PARTLYSUBMITTED,185683,41000,2011-11-15 20:02:45,112,2011-11-15 20:02:45,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,cancel,0.0
A_SUBMITTED,185683,41000,2011-11-15 20:02:45,112,2011-11-15 20:02:45,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,cancel,0.0
A_PREACCEPTED,185683,41000,2011-11-15 20:05:33,10939,2011-11-15 20:05:33,10939,0.0,a,accept_pre,accept,pre,a_accept_pre,6,cancel,168.0
A_ACCEPTED,185683,41000,2011-11-15 20:25:52,11189,2011-11-15 20:25:52,11189,0.0,a,accept,accept,<NO_DESC>,a_accept,5,cancel,1219.0
A_FINALIZED,185683,41000,2011-11-15 20:29:39,11189,2011-11-15 20:29:39,11189,0.0,a,finalize,finalize,<NO_DESC>,a_finalize,4,cancel,227.0
A_CANCELLED,185683,41000,2011-12-06 17:53:03,11119,2011-12-06 17:53:03,11119,0.0,a,cancel,cancel,<NO_DESC>,a_cancel,2,cancel,1805004.0
A_SUBMITTED,185689,22500,2011-11-15 20:13:26,112,2011-11-15 20:13:26,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,cancel,0.0
A_PARTLYSUBMITTED,185689,22500,2011-11-15 20:13:27,112,2011-11-15 20:13:27,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,cancel,1.0
A_PREACCEPTED,185689,22500,2011-11-15 20:14:05,112,2011-11-15 20:14:05,112,0.0,a,accept_pre,accept,pre,a_accept_pre,6,cancel,38.0
A_ACCEPTED,185689,22500,2011-11-15 20:20:14,10939,2011-11-15 20:20:14,10939,0.0,a,accept,accept,<NO_DESC>,a_accept,5,cancel,369.0
A_FINALIZED,185689,22500,2011-11-15 20:22:09,10939,2011-11-15 20:22:09,10939,0.0,a,finalize,finalize,<NO_DESC>,a_finalize,4,cancel,115.0
A_CANCELLED,185689,22500,2011-11-24 18:23:04,11180,2011-11-24 18:23:04,11180,0.0,a,cancel,cancel,<NO_DESC>,a_cancel,2,cancel,770455.0
A_SUBMITTED,185698,10000,2011-11-15 21:27:01,112,2011-11-15 21:27:01,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,cancel,0.0
A_PARTLYSUBMITTED,185698,10000,2011-11-15 21:27:03,112,2011-11-15 21:27:03,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,cancel,2.0
A_PREACCEPTED,185698,10000,2011-11-15 21:27:38,112,2011-11-15 21:27:38,112,0.0,a,accept_pre,accept,pre,a_accept_pre,6,cancel,35.0
A_CANCELLED,185698,10000,2011-12-16 09:15:14,112,2011-12-16 09:15:14,112,0.0,a,cancel,cancel,<NO_DESC>,a_cancel,2,cancel,2634456.0
A_SUBMITTED,185701,7000,2011-11-15 21:41:07,112,2011-11-15 21:41:07,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,cancel,0.0
A_PARTLYSUBMITTED,185701,7000,2011-11-15 21:41:08,112,2011-11-15 21:41:08,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,cancel,1.0
A_PREACCEPTED,185701,7000,2011-11-15 21:41:48,112,2011-11-15 21:41:48,112,0.0,a,accept_pre,accept,pre,a_accept_pre,6,cancel,40.0
A_ACCEPTED,185701,7000,2011-11-16 17:47:26,10861,2011-11-16 17:47:26,10861,0.0,a,accept,accept,<NO_DESC>,a_accept,5,cancel,72338.0
A_FINALIZED,185701,7000,2011-11-16 17:50:14,10861,2011-11-16 17:50:14,10861,0.0,a,finalize,finalize,<NO_DESC>,a_finalize,4,cancel,168.0
A_CANCELLED,185701,7000,2011-12-17 09:15:39,112,2011-12-17 09:15:39,112,0.0,a,cancel,cancel,<NO_DESC>,a_cancel,2,cancel,2647525.0
A_SUBMITTED,185728,10000,2011-11-15 22:19:34,112,2011-11-15 22:19:34,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,cancel,0.0
A_PARTLYSUBMITTED,185728,10000,2011-11-15 22:19:36,112,2011-11-15 22:19:36,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,cancel,2.0
A_PREACCEPTED,185728,10000,2011-11-15 22:20:18,112,2011-11-15 22:20:18,112,0.0,a,accept_pre,accept,pre,a_accept_pre,6,cancel,42.0
A_ACCEPTED,185728,10000,2011-11-16 10:03:35,11202,2011-11-16 10:03:35,11202,0.0,a,accept,accept,<NO_DESC>,a_accept,5,cancel,42197.0
A_FINALIZED,185728,10000,2011-11-16 10:10:15,11202,2011-11-16 10:10:15,11202,0.0,a,finalize,finalize,<NO_DESC>,a_finalize,4,cancel,400.0
A_CANCELLED,185728,10000,2011-11-22 15:37:42,10861,2011-11-22 15:37:42,10861,0.0,a,cancel,cancel,<NO_DESC>,a_cancel,2,cancel,538047.0
A_PARTLYSUBMITTED,185731,10000,2011-11-15 22:34:32,112,2011-11-15 22:34:32,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,cancel,0.0
A_SUBMITTED,185731,10000,2011-11-15 22:34:32,112,2011-11-15 22:34:32,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,cancel,0.0
A_PREACCEPTED,185731,10000,2011-11-15 22:35:07,112,2011-11-15 22:35:07,112,0.0,a,accept_pre,accept,pre,a_accept_pre,6,cancel,35.0
A_CANCELLED,185731,10000,2011-11-16 14:34:18,11120,2011-11-16 14:34:18,11120,0.0,a,cancel,cancel,<NO_DESC>,a_cancel,2,cancel,57551.0
A_SUBMITTED,185746,6000,2011-11-16 00:18:36,112,2011-11-16 00:18:36,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,cancel,0.0
A_PARTLYSUBMITTED,185746,6000,2011-11-16 00:18:37,112,2011-11-16 00:18:37,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,cancel,1.0
A_PREACCEPTED,185746,6000,2011-11-16 00:19:28,112,2011-11-16 00:19:28,112,0.0,a,accept_pre,accept,pre,a_accept_pre,6,cancel,51.0
A_CANCELLED,185746,6000,2011-11-23 19:08:02,10982,2011-11-23 19:08:02,10982,0.0,a,cancel,cancel,<NO_DESC>,a_cancel,2,cancel,672514.0
A_SUBMITTED,185749,19000,2011-11-16 00:31:58,112,2011-11-16 00:31:58,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,cancel,0.0
A_PARTLYSUBMITTED,185749,19000,2011-11-16 00:31:59,112,2011-11-16 00:31:59,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,cancel,1.0
A_PREACCEPTED,185749,19000,2011-11-16 00:32:45,112,2011-11-16 00:32:45,112,0.0,a,accept_pre,accept,pre,a_accept_pre,6,cancel,46.0
A_CANCELLED,185749,19000,2011-11-29 19:55:58,10982,2011-11-29 19:55:58,10982,0.0,a,cancel,cancel,<NO_DESC>,a_cancel,2,cancel,1192993.0
A_PARTLYSUBMITTED,185755,3500,2011-11-16 01:15:21,112,2011-11-16 01:15:21,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,cancel,0.0
A_SUBMITTED,185755,3500,2011-11-16 01:15:21,112,2011-11-16 01:15:21,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,cancel,0.0
A_PREACCEPTED,185755,3500,2011-11-16 01:16:00,112,2011-11-16 01:16:00,112,0.0,a,accept_pre,accept,pre,a_accept_pre,6,cancel,39.0
A_ACCEPTED,185755,3500,2011-11-16 17:24:41,10861,2011-11-16 17:24:41,10861,0.0,a,accept,accept,<NO_DESC>,a_accept,5,cancel,58121.0
A_FINALIZED,185755,3500,2011-11-16 17:29:14,10861,2011-11-16 17:29:14,10861,0.0,a,finalize,finalize,<NO_DESC>,a_finalize,4,cancel,273.0
A_CANCELLED,185755,3500,2011-12-02 20:07:24,10939,2011-12-02 20:07:24,10939,0.0,a,cancel,cancel,<NO_DESC>,a_cancel,2,cancel,1391890.0
A_PARTLYSUBMITTED,185792,25000,2011-11-16 11:25:27,112,2011-11-16 11:25:27,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,cancel,0.0
A_SUBMITTED,185792,25000,2011-11-16 11:25:27,112,2011-11-16 11:25:27,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,cancel,0.0
A_PREACCEPTED,185792,25000,2011-11-16 11:26:01,112,2011-11-16 11:26:01,112,0.0,a,accept_pre,accept,pre,a_accept_pre,6,cancel,34.0
A_CANCELLED,185792,25000,2011-11-16 11:40:19,11169,2011-11-16 11:40:19,11169,0.0,a,cancel,cancel,<NO_DESC>,a_cancel,2,cancel,858.0
A_SUBMITTED,185798,10000,2011-11-16 11:48:49,112,2011-11-16 11:48:49,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,cancel,0.0
A_PARTLYSUBMITTED,185798,10000,2011-11-16 11:48:50,112,2011-11-16 11:48:50,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,cancel,1.0
A_PREACCEPTED,185798,10000,2011-11-16 11:49:28,112,2011-11-16 11:49:28,112,0.0,a,accept_pre,accept,pre,a_accept_pre,6,cancel,38.0
A_ACCEPTED,185798,10000,2011-11-16 17:53:02,11119,2011-11-16 17:53:02,11119,0.0,a,accept,accept,<NO_DESC>,a_accept,5,cancel,21814.0
A_FINALIZED,185798,10000,2011-11-16 17:56:58,11119,2011-11-16 17:56:58,11119,0.0,a,finalize,finalize,<NO_DESC>,a_finalize,4,cancel,236.0
A_CANCELLED,185798,10000,2011-11-24 14:42:49,10982,2011-11-24 14:42:49,10982,0.0,a,cancel,cancel,<NO_DESC>,a_cancel,2,cancel,679551.0
A_PARTLYSUBMITTED,185801,20000,2011-11-16 12:22:19,112,2011-11-16 12:22:19,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,cancel,0.0
A_SUBMITTED,185801,20000,2011-11-16 12:22:19,112,2011-11-16 12:22:19,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,cancel,0.0
A_PREACCEPTED,185801,20000,2011-11-16 12:23:02,112,2011-11-16 12:23:02,112,0.0,a,accept_pre,accept,pre,a_accept_pre,6,cancel,43.0
A_ACCEPTED,185801,20000,2011-11-16 15:21:40,10910,2011-11-16 15:21:40,10910,0.0,a,accept,accept,<NO_DESC>,a_accept,5,cancel,10718.0
A_FINALIZED,185801,20000,2011-11-16 15:21:55,10910,2011-11-16 15:21:55,10910,0.0,a,finalize,finalize,<NO_DESC>,a_finalize,4,cancel,15.0
A_CANCELLED,185801,20000,2011-12-08 10:11:42,10863,2011-12-08 10:11:42,10863,0.0,a,cancel,cancel,<NO_DESC>,a_cancel,2,cancel,1882187.0
A_PARTLYSUBMITTED,185807,8000,2011-11-16 12:40:39,112,2011-11-16 12:40:39,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,cancel,0.0
A_SUBMITTED,185807,8000,2011-11-16 12:40:39,112,2011-11-16 12:40:39,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,cancel,0.0
A_PREACCEPTED,185807,8000,2011-11-16 12:41:18,112,2011-11-16 12:41:18,112,0.0,a,accept_pre,accept,pre,a_accept_pre,6,cancel,39.0
A_ACCEPTED,185807,8000,2011-11-16 14:45:26,11120,2011-11-16 14:45:26,11120,0.0,a,accept,accept,<NO_DESC>,a_accept,5,cancel,7448.0
A_FINALIZED,185807,8000,2011-11-16 14:48:53,11120,2011-11-16 14:48:53,11120,0.0,a,finalize,finalize,<NO_DESC>,a_finalize,4,cancel,207.0
A_CANCELLED,185807,8000,2011-12-17 09:15:41,112,2011-12-17 09:15:41,112,0.0,a,cancel,cancel,<NO_DESC>,a_cancel,2,cancel,2658408.0
A_PARTLYSUBMITTED,185837,20000,2011-11-16 14:49:07,112,2011-11-16 14:49:07,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,cancel,0.0
A_SUBMITTED,185837,20000,2011-11-16 14:49:07,112,2011-11-16 14:49:07,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,cancel,0.0
A_PREACCEPTED,185837,20000,2011-11-16 14:49:45,112,2011-11-16 14:49:45,112,0.0,a,accept_pre,accept,pre,a_accept_pre,6,cancel,38.0
A_CANCELLED,185837,20000,2011-12-17 09:15:09,112,2011-12-17 09:15:09,112,0.0,a,cancel,cancel,<NO_DESC>,a_cancel,2,cancel,2658324.0
A_SUBMITTED,185843,15000,2011-11-16 15:16:33,112,2011-11-16 15:16:33,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,cancel,0.0
A_PARTLYSUBMITTED,185843,15000,2011-11-16 15:16:34,112,2011-11-16 15:16:34,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,cancel,1.0
A_PREACCEPTED,185843,15000,2011-11-16 15:17:25,112,2011-11-16 15:17:25,112,0.0,a,accept_pre,accept,pre,a_accept_pre,6,cancel,51.0
A_ACCEPTED,185843,15000,2011-11-16 15:27:32,10929,2011-11-16 15:27:32,10929,0.0,a,accept,accept,<NO_DESC>,a_accept,5,cancel,607.0
A_FINALIZED,185843,15000,2011-11-16 15:30:40,10929,2011-11-16 15:30:40,10929,0.0,a,finalize,finalize,<NO_DESC>,a_finalize,4,cancel,188.0
A_CANCELLED,185843,15000,2012-01-14 09:15:45,112,2012-01-14 09:15:45,112,0.0,a,cancel,cancel,<NO_DESC>,a_cancel,2,cancel,5075105.0
A_PARTLYSUBMITTED,185846,50000,2011-11-16 15:19:58,112,2011-11-16 15:19:58,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,cancel,0.0
A_SUBMITTED,185846,50000,2011-11-16 15:19:58,112,2011-11-16 15:19:58,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,cancel,0.0
A_PREACCEPTED,185846,50000,2011-11-16 15:25:37,10910,2011-11-16 15:25:37,10910,0.0,a,accept_pre,accept,pre,a_accept_pre,6,cancel,339.0
A_CANCELLED,185846,50000,2011-11-16 20:45:01,11119,2011-11-16 20:45:01,11119,0.0,a,cancel,cancel,<NO_DESC>,a_cancel,2,cancel,19164.0
A_PARTLYSUBMITTED,185852,8000,2011-11-16 15:37:38,112,2011-11-16 15:37:38,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,cancel,0.0
A_SUBMITTED,185852,8000,2011-11-16 15:37:38,112,2011-11-16 15:37:38,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,cancel,0.0
A_PREACCEPTED,185852,8000,2011-11-16 15:38:14,112,2011-11-16 15:38:14,112,0.0,a,accept_pre,accept,pre,a_accept_pre,6,cancel,36.0
A_CANCELLED,185852,8000,2011-12-17 09:15:17,112,2011-12-17 09:15:17,112,0.0,a,cancel,cancel,<NO_DESC>,a_cancel,2,cancel,2655423.0
A_SUBMITTED,185861,15000,2011-11-16 15:49:20,112,2011-11-16 15:49:20,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,cancel,0.0
A_PARTLYSUBMITTED,185861,15000,2011-11-16 15:49:21,112,2011-11-16 15:49:21,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,cancel,1.0
A_PREACCEPTED,185861,15000,2011-11-16 15:49:57,112,2011-11-16 15:49:57,112,0.0,a,accept_pre,accept,pre,a_accept_pre,6,cancel,36.0
A_CANCELLED,185861,15000,2011-12-17 09:15:20,112,2011-12-17 09:15:20,112,0.0,a,cancel,cancel,<NO_DESC>,a_cancel,2,cancel,2654723.0
A_SUBMITTED,185885,12400,2011-11-16 16:25:48,112,2011-11-16 16:25:48,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,cancel,0.0
A_PARTLYSUBMITTED,185885,12400,2011-11-16 16:25:49,112,2011-11-16 16:25:49,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,cancel,1.0
A_PREACCEPTED,185885,12400,2011-11-16 16:48:58,11120,2011-11-16 16:48:58,11120,0.0,a,accept_pre,accept,pre,a_accept_pre,6,cancel,1389.0
A_ACCEPTED,185885,12400,2011-11-17 17:25:41,11180,2011-11-17 17:25:41,11180,0.0,a,accept,accept,<NO_DESC>,a_accept,5,cancel,88603.0
A_FINALIZED,185885,12400,2011-11-17 17:26:56,11180,2011-11-17 17:26:56,11180,0.0,a,finalize,finalize,<NO_DESC>,a_finalize,4,cancel,75.0
A_CANCELLED,185885,12400,2011-11-24 19:44:09,11000,2011-11-24 19:44:09,11000,0.0,a,cancel,cancel,<NO_DESC>,a_cancel,2,cancel,613033.0
A_SUBMITTED,185930,5000,2011-11-16 17:26:54,112,2011-11-16 17:26:54,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,cancel,0.0
A_PARTLYSUBMITTED,185930,5000,2011-11-16 17:26:55,112,2011-11-16 17:26:55,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,cancel,1.0
